"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum"
"1487","1563918-14",28622,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1488","1563548-4",8847,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1489","1563971-13",31257,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1490","1563918-90",179282,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1491","1563720-21",18470,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1492","1563713-60",42817,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1493","1563794-26",63202,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1494","1563724-76",37155,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1495","1563804-18",32024,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1496","1563982-15",14984,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1497","1563958-14",5373,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1
"1498","1563982-12",11894,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1499","1563982-46",52104,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1500","1563982-46",52537,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1501","1563985-13",2016,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1502","1563918-68",136165,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1503","1563982-47",52981,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1504","1563648-57",9508,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1505","1563734-35",106062,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1506","1563837-22",56750,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1507","1563826-7",3289,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1508","1563908-7",18615,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"1509","1563932-6",4516,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1510","1564019-13",18979,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1511","1564067-17",56678,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1512","1563882-50",140345,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1513","1563904-22",51610,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1514","1564013-5",9105,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1515","1564026-43",113267,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1516","1564043-17",21264,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1517","1563568-27",44020,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1518","1563790-7",8782,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1519","1563498-19",19841,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1520","1563804-82",206625,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1521","1563850-2",2831,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1522","1563898-93",53967,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1523","1563918-34",69114,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1524","1563842-62",58099,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0
"1525","1564002-84",219960,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1526","1564066-9",1030,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1527","1563988-39",14256,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1528","1564094-0",519,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1529","1564074-13",4554,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"1530","1564043-32",40750,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1531","1564002-85",221306,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1532","1564043-27",34409,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1533","1564124-21",2277,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,1
"1534","1564098-10",15699,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1535","1564092-4",1007,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1536","1564124-48",6177,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1537","1564098-27",64249,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1538","1564094-52",84081,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1539","1564124-49",6357,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1540","1564068-11",3703,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1541","1564145-10",2809,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1542","1564159-54",47105,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1543","1563918-82",164360,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1544","1564164-19",14449,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1545","1564167-25",10617,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1546","1564043-46",56262,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1547","1563871-0",1856,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1548","1563905-43",99882,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1549","1563648-99",15418,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1550","1563647-25",8363,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1551","1564149-3",544,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1552","1563784-39",7555,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1553","1564179-26",13303,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1554","1564208-88",57294,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1555","1563900-3",1943,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1556","1564096-20",38441,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1557","1564179-75",69551,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1558","1564094-59",95193,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1559","1563732-9",6518,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1560","1564098-26",62684,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"1561","1564153-27",62788,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"1562","1564167-20",4654,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1563","1564124-67",9787,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1564","1564199-16",2051,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1565","1564167-24",9317,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1566","1564168-69",22725,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1567","1564179-81",85364,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1568","1564208-76",51326,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1569","1564221-5",1717,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1570","1564212-18",16727,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1571","1564228-34",18745,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1572","1563427-56",25316,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1573","1563450-28",71766,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1574","1563453-69",161946,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1575","1563443-120",41778,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1576","1563524-65",226672,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1577","1563600-11",3698,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1578","1563645-44",122520,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1579","1563713-53",37569,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1580","1563547-44",164097,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1581","1563918-27",54428,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1582","1563918-81",162184,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1583","1563736-18",52203,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1584","1563934-64",89778,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1585","1563918-70",140869,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1586","1564168-77",29196,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1587","1563939-16",4720,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1588","1564179-74",67906,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1589","1563978-15",4279,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1590","1563999-48",16645,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1591","1564153-76",168537,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1592","1564153-78",172194,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1593","1564100-6",20362,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1594","1564100-10",38021,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1595","1564063-50",69332,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"1596","1564238-101",246925,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1597","1564238-7",5336,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1598","1564018-43",7172,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1599","1564029-11",19937,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1600","1564124-40",4870,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1601","1564153-14",30255,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1602","1564067-5",19068,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1603","1563918-24",48347,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1604","1563900-18",8128,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1605","1564138-5",7195,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1606","1564164-44",30723,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1607","1564175-85",113345,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1608","1564179-70",59648,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1609","1564231-11",17750,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1610","1563999-45",15175,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1611","1564212-20",19472,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,1
"1612","1564231-14",20941,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1613","1563568-19",25205,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1614","1563720-46",54798,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1615","1563713-41",28568,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1616","1563882-17",44503,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1617","1563720-43",50411,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1618","1564243-27",16165,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1619","1563804-91",245007,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1620","1563601-28",75000,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1621","1563955-16",34360,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1622","1564318-4",1330,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1623","1564043-32",40426,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1624","1564345-3",1968,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1625","1563719-7",11474,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1626","1563784-2",403,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1627","1564138-8",10326,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1628","1564308-10",33181,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1629","1563865-75",34165,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"1630","1563918-84",169671,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1631","1564179-71",62172,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1632","1564153-35",79604,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"1633","1564153-53",126848,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"1634","1564167-23",8280,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1635","1564179-66",52229,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1636","1564201-74",87094,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1637","1564464-25",22842,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1638","1564322-6",11371,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1639","1564325-18",62324,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1640","1564167-25",10829,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1641","1564328-43",30336,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1642","1564451-4",10836,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1643","1564282-11",14880,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1644","1564244-110",162826,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1645","1564244-98",145397,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1646","1564494-56",172131,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1647","1564453-12",30570,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1648","1564492-4",653,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1649","1564542-87",113209,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1650","1564542-6",7602,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1651","1564599-56",83741,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1652","1564043-26",32448,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1653","1564595-50",152123,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1654","1564596-62",14213,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1655","1564584-52",19953,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1656","1564541-9",9011,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1657","1564068-15",5721,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1658","1564099-10",14372,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1659","1564609-16",1243,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1660","1564167-24",9483,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1661","1564452-5",9562,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1662","1564491-45",122499,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1663","1564160-32",5816,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1664","1564209-22",4854,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1665","1564596-57",11891,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1666","1564611-10",9351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1667","1564621-14",4183,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1668","1564340-56",10447,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1669","1564265-33",90239,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1670","1564609-15",1192,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1671","1564473-7",12490,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1672","1564589-36",161067,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1673","1564608-17",63332,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1674","1564592-29",7465,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1675","1564611-28",27983,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1676","1564596-69",17088,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1677","1564596-61",13840,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1678","1564609-24",1959,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1679","1564618-2",347,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1680","1564612-30",14172,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1681","1564631-80",262518,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1682","1564375-137",328113,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1683","1564542-10",14042,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1684","1564328-45",31882,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1685","1564498-26",13278,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1686","1564541-10",10264,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1687","1564609-46",3999,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"1688","1564599-54",76718,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1689","1564621-7",1351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1690","1564451-4",10074,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1691","1564633-11",32793,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1692","1564645-23",9691,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1693","1564711-10",23159,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1694","1564728-10",8870,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1695","1564732-47",38466,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1696","1564672-63",193168,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1697","1563988-37",13775,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1698","1564732-58",48346,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1699","1564711-26",71572,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1700","1564092-46",41305,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1701","1564208-86",56404,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1702","1564712-38",90846,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1703","1564634-16",45526,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1704","1564524-15",8615,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"1705","1564732-72",59714,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1706","1564732-51",42075,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1707","1564647-20",4484,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1708","1564688-15",32342,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0
"1709","1564732-49",40050,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1710","1564647-53",18294,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1711","1564662-44",126165,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1712","1564764-2",409,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1713","1564752-17",4335,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1714","1564647-8",1066,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1715","1564805-40",24935,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1716","1564795-17",18457,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1717","1565145-21",10080,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1718","1564805-32",19976,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1719","1564820-5",8192,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1720","1564794-45",55836,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"1721","1564827-6",22748,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1722","1564837-23",18433,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1723","1564732-16",11648,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1724","1564748-61",31423,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1725","1564792-9",4711,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1726","1564839-76",136321,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1727","1564805-44",27405,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1728","1564990-19",45407,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1729","1564979-11",13903,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0
"1730","1564609-104",8780,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1731","1564732-50",41393,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1732","1564711-17",44524,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1733","1564743-30",35360,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1734","1564672-76",230796,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1735","1564743-29",35121,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1736","1564596-54",10698,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1737","1564764-7",2033,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1738","1564943-37",78619,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1739","1564816-6",21138,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1740","1564106-3",3351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1741","1564917-1",3771,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1742","1564979-22",33328,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1743","1564963-5",1147,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1744","1564171-8",16797,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1745","1564233-39",69585,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1746","1564612-12",4378,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1747","1564514-7",687,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1748","1564613-49",140867,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1749","1564762-6",14522,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1750","1564806-0",110,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1751","1564804-21",17902,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"1752","1564760-39",24394,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1753","1564647-40",10427,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1754","1564612-15",5928,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1755","1564633-13",38934,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1
"1756","1565017-63",81778,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1757","1565017-30",40290,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"1758","1564617-46",17237,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"1759","1564783-10",1901,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1760","1564979-39",57614,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1761","1564709-6",13927,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1762","1565043-10",3822,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1763","1565017-67",88930,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1764","1565017-28",36630,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1765","1565045-13",5248,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1766","1564942-14",28013,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1767","1564943-32",71646,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1768","1564860-0",892,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1769","1564901-1",3639,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1770","1565017-34",43581,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"1771","1565043-62",40738,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1772","1565017-47",62079,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"1773","1565048-49",21901,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"1774","1565082-38",30535,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1775","1565057-15",9085,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"1776","1565054-113",119738,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
